191212,1.261,0.01,0.005,0.437,2.874,0.005,1.502,0.74,2.243,0.004,0.004,1.559,14.987,10.994,74.908,120.262,311.77,466.723,316.23,99.633,38.955,12.406,2.471
191301,0.007,6.438,0.764,10.188,10.515,14.793,7.031,3.552,3.361,20.522,1.559,14.987,10.994,74.908,120.262,311.77,466.723,316.23,99.633,38.955,12.406,2.471,0.007
191302,0.004,8.912,9.986,16.345,36.373,22.812,19.594,3.04,6.802,0.646,14.987,10.994,74.908,120.262,311.77,466.723,316.23,99.633,38.955,12.406,2.471,0.007,35.251
191303,24.327,15.446,23.432,30.383,23.02,35.993,7.072,0,23.642,20.342,10.994,74.908,120.262,311.77,466.723,316.23,99.633,38.955,12.406,2.471,0.007,35.251,32.677
191304,62.518,52.954,32.535,38.788,12.526,46.165,12.178,91.526,63.364,20.013,74.908,120.262,311.77,466.723,316.23,99.633,38.955,12.406,2.471,0.007,35.251,32.677,13.252
191305,67.136,133.438,388.433,169.17,106.187,85.157,96.045,79.356,79.464,102.333,120.262,311.77,466.723,316.23,99.633,38.955,12.406,2.471,0.007,35.251,32.677,13.252,157.555
191306,261.115,475.988,261.455,91.076,250.02,383.21,247.591,412.411,345.489,473.782,311.77,466.723,316.23,99.633,38.955,12.406,2.471,0.007,35.251,32.677,13.252,157.555,610.767
191307,455.877,193.747,397.791,534.328,494.987,330.085,355.327,438.033,522.565,361.845,466.723,316.23,99.633,38.955,12.406,2.471,0.007,35.251,32.677,13.252,157.555,610.767,297.03
191308,280.004,346.029,297.315,472.995,270.683,261.005,300.664,357.365,345.974,321.991,316.23,99.633,38.955,12.406,2.471,0.007,35.251,32.677,13.252,157.555,610.767,297.03,364.06
191309,450.798,241.389,173.67,282.832,163.14,309.5,177.754,270.772,210.397,322.906,99.633,38.955,12.406,2.471,0.007,35.251,32.677,13.252,157.555,610.767,297.03,364.06,266.187
191310,47.283,126.871,36.245,40.9,168.761,45.885,32.012,47.383,91.474,137.843,38.955,12.406,2.471,0.007,35.251,32.677,13.252,157.555,610.767,297.03,364.06,266.187,66.673
191311,0.009,10.222,11.525,0.926,3.383,0.005,0.631,1.095,7.673,14.159,12.406,2.471,0.007,35.251,32.677,13.252,157.555,610.767,297.03,364.06,266.187,66.673,0.343
191312,0.01,0.005,0.437,2.874,0.005,1.502,0.74,2.243,0.004,0.004,2.471,0.007,35.251,32.677,13.252,157.555,610.767,297.03,364.06,266.187,66.673,0.343,23.41
191401,6.438,0.764,10.188,10.515,14.793,7.031,3.552,3.361,20.522,1.559,0.007,35.251,32.677,13.252,157.555,610.767,297.03,364.06,266.187,66.673,0.343,23.41,0.004
191402,8.912,9.986,16.345,36.373,22.812,19.594,3.04,6.802,0.646,14.987,35.251,32.677,13.252,157.555,610.767,297.03,364.06,266.187,66.673,0.343,23.41,0.004,24.672
191403,15.446,23.432,30.383,23.02,35.993,7.072,0,23.642,20.342,10.994,32.677,13.252,157.555,610.767,297.03,364.06,266.187,66.673,0.343,23.41,0.004,24.672,14.94
191404,52.954,32.535,38.788,12.526,46.165,12.178,91.526,63.364,20.013,74.908,13.252,157.555,610.767,297.03,364.06,266.187,66.673,0.343,23.41,0.004,24.672,14.94,36.629
191405,133.438,388.433,169.17,106.187,85.157,96.045,79.356,79.464,102.333,120.262,157.555,610.767,297.03,364.06,266.187,66.673,0.343,23.41,0.004,24.672,14.94,36.629,154.442
191406,475.988,261.455,91.076,250.02,383.21,247.591,412.411,345.489,473.782,311.77,610.767,297.03,364.06,266.187,66.673,0.343,23.41,0.004,24.672,14.94,36.629,154.442,164.774
191407,193.747,397.791,534.328,494.987,330.085,355.327,438.033,522.565,361.845,466.723,297.03,364.06,266.187,66.673,0.343,23.41,0.004,24.672,14.94,36.629,154.442,164.774,448.274
191408,346.029,297.315,472.995,270.683,261.005,300.664,357.365,345.974,321.991,316.23,364.06,266.187,66.673,0.343,23.41,0.004,24.672,14.94,36.629,154.442,164.774,448.274,382.36
191409,241.389,173.67,282.832,163.14,309.5,177.754,270.772,210.397,322.906,99.633,266.187,66.673,0.343,23.41,0.004,24.672,14.94,36.629,154.442,164.774,448.274,382.36,174.711
191410,126.871,36.245,40.9,168.761,45.885,32.012,47.383,91.474,137.843,38.955,66.673,0.343,23.41,0.004,24.672,14.94,36.629,154.442,164.774,448.274,382.36,174.711,46.761
191411,10.222,11.525,0.926,3.383,0.005,0.631,1.095,7.673,14.159,12.406,0.343,23.41,0.004,24.672,14.94,36.629,154.442,164.774,448.274,382.36,174.711,46.761,1.216
191412,0.005,0.437,2.874,0.005,1.502,0.74,2.243,0.004,0.004,2.471,23.41,0.004,24.672,14.94,36.629,154.442,164.774,448.274,382.36,174.711,46.761,1.216,1.104
191501,0.764,10.188,10.515,14.793,7.031,3.552,3.361,20.522,1.559,0.007,0.004,24.672,14.94,36.629,154.442,164.774,448.274,382.36,174.711,46.761,1.216,1.104,0.933
191502,9.986,16.345,36.373,22.812,19.594,3.04,6.802,0.646,14.987,35.251,24.672,14.94,36.629,154.442,164.774,448.274,382.36,174.711,46.761,1.216,1.104,0.933,35.496
191503,23.432,30.383,23.02,35.993,7.072,0,23.642,20.342,10.994,32.677,14.94,36.629,154.442,164.774,448.274,382.36,174.711,46.761,1.216,1.104,0.933,35.496,19.321
191504,32.535,38.788,12.526,46.165,12.178,91.526,63.364,20.013,74.908,13.252,36.629,154.442,164.774,448.274,382.36,174.711,46.761,1.216,1.104,0.933,35.496,19.321,36.084
191505,388.433,169.17,106.187,85.157,96.045,79.356,79.464,102.333,120.262,157.555,154.442,164.774,448.274,382.36,174.711,46.761,1.216,1.104,0.933,35.496,19.321,36.084,162.039
191506,261.455,91.076,250.02,383.21,247.591,412.411,345.489,473.782,311.77,610.767,164.774,448.274,382.36,174.711,46.761,1.216,1.104,0.933,35.496,19.321,36.084,162.039,396.316
191507,397.791,534.328,494.987,330.085,355.327,438.033,522.565,361.845,466.723,297.03,448.274,382.36,174.711,46.761,1.216,1.104,0.933,35.496,19.321,36.084,162.039,396.316,437.402
191508,297.315,472.995,270.683,261.005,300.664,357.365,345.974,321.991,316.23,364.06,382.36,174.711,46.761,1.216,1.104,0.933,35.496,19.321,36.084,162.039,396.316,437.402,347.94
191509,173.67,282.832,163.14,309.5,177.754,270.772,210.397,322.906,99.633,266.187,174.711,46.761,1.216,1.104,0.933,35.496,19.321,36.084,162.039,396.316,437.402,347.94,250.605
191510,36.245,40.9,168.761,45.885,32.012,47.383,91.474,137.843,38.955,66.673,46.761,1.216,1.104,0.933,35.496,19.321,36.084,162.039,396.316,437.402,347.94,250.605,56.729
191511,11.525,0.926,3.383,0.005,0.631,1.095,7.673,14.159,12.406,0.343,1.216,1.104,0.933,35.496,19.321,36.084,162.039,396.316,437.402,347.94,250.605,56.729,6.606
191512,0.437,2.874,0.005,1.502,0.74,2.243,0.004,0.004,2.471,23.41,1.104,0.933,35.496,19.321,36.084,162.039,396.316,437.402,347.94,250.605,56.729,6.606,0.005
191601,10.188,10.515,14.793,7.031,3.552,3.361,20.522,1.559,0.007,0.004,0.933,35.496,19.321,36.084,162.039,396.316,437.402,347.94,250.605,56.729,6.606,0.005,0.44
191602,16.345,36.373,22.812,19.594,3.04,6.802,0.646,14.987,35.251,24.672,35.496,19.321,36.084,162.039,396.316,437.402,347.94,250.605,56.729,6.606,0.005,0.44,9.106
191603,30.383,23.02,35.993,7.072,0,23.642,20.342,10.994,32.677,14.94,19.321,36.084,162.039,396.316,437.402,347.94,250.605,56.729,6.606,0.005,0.44,9.106,6.926
191604,38.788,12.526,46.165,12.178,91.526,63.364,20.013,74.908,13.252,36.629,36.084,162.039,396.316,437.402,347.94,250.605,56.729,6.606,0.005,0.44,9.106,6.926,33.686
191605,169.17,106.187,85.157,96.045,79.356,79.464,102.333,120.262,157.555,154.442,162.039,396.316,437.402,347.94,250.605,56.729,6.606,0.005,0.44,9.106,6.926,33.686,51.431
191606,91.076,250.02,383.21,247.591,412.411,345.489,473.782,311.77,610.767,164.774,396.316,437.402,347.94,250.605,56.729,6.606,0.005,0.44,9.106,6.926,33.686,51.431,277.394
191607,534.328,494.987,330.085,355.327,438.033,522.565,361.845,466.723,297.03,448.274,437.402,347.94,250.605,56.729,6.606,0.005,0.44,9.106,6.926,33.686,51.431,277.394,424.432
191608,472.995,270.683,261.005,300.664,357.365,345.974,321.991,316.23,364.06,382.36,347.94,250.605,56.729,6.606,0.005,0.44,9.106,6.926,33.686,51.431,277.394,424.432,318.59
191609,282.832,163.14,309.5,177.754,270.772,210.397,322.906,99.633,266.187,174.711,250.605,56.729,6.606,0.005,0.44,9.106,6.926,33.686,51.431,277.394,424.432,318.59,341.91
191610,40.9,168.761,45.885,32.012,47.383,91.474,137.843,38.955,66.673,46.761,56.729,6.606,0.005,0.44,9.106,6.926,33.686,51.431,277.394,424.432,318.59,341.91,252.94
191611,0.926,3.383,0.005,0.631,1.095,7.673,14.159,12.406,0.343,1.216,6.606,0.005,0.44,9.106,6.926,33.686,51.431,277.394,424.432,318.59,341.91,252.94,10.356
191612,2.874,0.005,1.502,0.74,2.243,0.004,0.004,2.471,23.41,1.104,0.005,0.44,9.106,6.926,33.686,51.431,277.394,424.432,318.59,341.91,252.94,10.356,0.004
191701,10.515,14.793,7.031,3.552,3.361,20.522,1.559,0.007,0.004,0.933,0.44,9.106,6.926,33.686,51.431,277.394,424.432,318.59,341.91,252.94,10.356,0.004,1.029
191702,36.373,22.812,19.594,3.04,6.802,0.646,14.987,35.251,24.672,35.496,9.106,6.926,33.686,51.431,277.394,424.432,318.59,341.91,252.94,10.356,0.004,1.029,18.097
191703,23.02,35.993,7.072,0,23.642,20.342,10.994,32.677,14.94,19.321,6.926,33.686,51.431,277.394,424.432,318.59,341.91,252.94,10.356,0.004,1.029,18.097,7.68
191704,12.526,46.165,12.178,91.526,63.364,20.013,74.908,13.252,36.629,36.084,33.686,51.431,277.394,424.432,318.59,341.91,252.94,10.356,0.004,1.029,18.097,7.68,29.557
191705,106.187,85.157,96.045,79.356,79.464,102.333,120.262,157.555,154.442,162.039,51.431,277.394,424.432,318.59,341.91,252.94,10.356,0.004,1.029,18.097,7.68,29.557,160.863
191706,250.02,383.21,247.591,412.411,345.489,473.782,311.77,610.767,164.774,396.316,277.394,424.432,318.59,341.91,252.94,10.356,0.004,1.029,18.097,7.68,29.557,160.863,324.774
191707,494.987,330.085,355.327,438.033,522.565,361.845,466.723,297.03,448.274,437.402,424.432,318.59,341.91,252.94,10.356,0.004,1.029,18.097,7.68,29.557,160.863,324.774,557.958
191708,270.683,261.005,300.664,357.365,345.974,321.991,316.23,364.06,382.36,347.94,318.59,341.91,252.94,10.356,0.004,1.029,18.097,7.68,29.557,160.863,324.774,557.958,218.729
191709,163.14,309.5,177.754,270.772,210.397,322.906,99.633,266.187,174.711,250.605,341.91,252.94,10.356,0.004,1.029,18.097,7.68,29.557,160.863,324.774,557.958,218.729,426.781
191710,168.761,45.885,32.012,47.383,91.474,137.843,38.955,66.673,46.761,56.729,252.94,10.356,0.004,1.029,18.097,7.68,29.557,160.863,324.774,557.958,218.729,426.781,242.673
191711,3.383,0.005,0.631,1.095,7.673,14.159,12.406,0.343,1.216,6.606,10.356,0.004,1.029,18.097,7.68,29.557,160.863,324.774,557.958,218.729,426.781,242.673,13.315
191712,0.005,1.502,0.74,2.243,0.004,0.004,2.471,23.41,1.104,0.005,0.004,1.029,18.097,7.68,29.557,160.863,324.774,557.958,218.729,426.781,242.673,13.315,0.004
191801,14.793,7.031,3.552,3.361,20.522,1.559,0.007,0.004,0.933,0.44,1.029,18.097,7.68,29.557,160.863,324.774,557.958,218.729,426.781,242.673,13.315,0.004,0.404
191802,22.812,19.594,3.04,6.802,0.646,14.987,35.251,24.672,35.496,9.106,18.097,7.68,29.557,160.863,324.774,557.958,218.729,426.781,242.673,13.315,0.004,0.404,4.334
191803,35.993,7.072,0,23.642,20.342,10.994,32.677,14.94,19.321,6.926,7.68,29.557,160.863,324.774,557.958,218.729,426.781,242.673,13.315,0.004,0.404,4.334,9.98
191804,46.165,12.178,91.526,63.364,20.013,74.908,13.252,36.629,36.084,33.686,29.557,160.863,324.774,557.958,218.729,426.781,242.673,13.315,0.004,0.404,4.334,9.98,50.967
191805,85.157,96.045,79.356,79.464,102.333,120.262,157.555,154.442,162.039,51.431,160.863,324.774,557.958,218.729,426.781,242.673,13.315,0.004,0.404,4.334,9.98,50.967,155.018
191806,383.21,247.591,412.411,345.489,473.782,311.77,610.767,164.774,396.316,277.394,324.774,557.958,218.729,426.781,242.673,13.315,0.004,0.404,4.334,9.98,50.967,155.018,328.436
191807,330.085,355.327,438.033,522.565,361.845,466.723,297.03,448.274,437.402,424.432,557.958,218.729,426.781,242.673,13.315,0.004,0.404,4.334,9.98,50.967,155.018,328.436,437.252
191808,261.005,300.664,357.365,345.974,321.991,316.23,364.06,382.36,347.94,318.59,218.729,426.781,242.673,13.315,0.004,0.404,4.334,9.98,50.967,155.018,328.436,437.252,536.143
191809,309.5,177.754,270.772,210.397,322.906,99.633,266.187,174.711,250.605,341.91,426.781,242.673,13.315,0.004,0.404,4.334,9.98,50.967,155.018,328.436,437.252,536.143,263.503
191810,45.885,32.012,47.383,91.474,137.843,38.955,66.673,46.761,56.729,252.94,242.673,13.315,0.004,0.404,4.334,9.98,50.967,155.018,328.436,437.252,536.143,263.503,39.046
191811,0.005,0.631,1.095,7.673,14.159,12.406,0.343,1.216,6.606,10.356,13.315,0.004,0.404,4.334,9.98,50.967,155.018,328.436,437.252,536.143,263.503,39.046,0.082
191812,1.502,0.74,2.243,0.004,0.004,2.471,23.41,1.104,0.005,0.004,0.004,0.404,4.334,9.98,50.967,155.018,328.436,437.252,536.143,263.503,39.046,0.082,0.008
191901,7.031,3.552,3.361,20.522,1.559,0.007,0.004,0.933,0.44,1.029,0.404,4.334,9.98,50.967,155.018,328.436,437.252,536.143,263.503,39.046,0.082,0.008,18.65
191902,19.594,3.04,6.802,0.646,14.987,35.251,24.672,35.496,9.106,18.097,4.334,9.98,50.967,155.018,328.436,437.252,536.143,263.503,39.046,0.082,0.008,18.65,3.508
191903,7.072,0,23.642,20.342,10.994,32.677,14.94,19.321,6.926,7.68,9.98,50.967,155.018,328.436,437.252,536.143,263.503,39.046,0.082,0.008,18.65,3.508,9.359
191904,12.178,91.526,63.364,20.013,74.908,13.252,36.629,36.084,33.686,29.557,50.967,155.018,328.436,437.252,536.143,263.503,39.046,0.082,0.008,18.65,3.508,9.359,18.504
191905,96.045,79.356,79.464,102.333,120.262,157.555,154.442,162.039,51.431,160.863,155.018,328.436,437.252,536.143,263.503,39.046,0.082,0.008,18.65,3.508,9.359,18.504,154.696
191906,247.591,412.411,345.489,473.782,311.77,610.767,164.774,396.316,277.394,324.774,328.436,437.252,536.143,263.503,39.046,0.082,0.008,18.65,3.508,9.359,18.504,154.696,209.182
191907,355.327,438.033,522.565,361.845,466.723,297.03,448.274,437.402,424.432,557.958,437.252,536.143,263.503,39.046,0.082,0.008,18.65,3.508,9.359,18.504,154.696,209.182,423.995
191908,300.664,357.365,345.974,321.991,316.23,364.06,382.36,347.94,318.59,218.729,536.143,263.503,39.046,0.082,0.008,18.65,3.508,9.359,18.504,154.696,209.182,423.995,405.199
191909,177.754,270.772,210.397,322.906,99.633,266.187,174.711,250.605,341.91,426.781,263.503,39.046,0.082,0.008,18.65,3.508,9.359,18.504,154.696,209.182,423.995,405.199,265.612
191910,32.012,47.383,91.474,137.843,38.955,66.673,46.761,56.729,252.94,242.673,39.046,0.082,0.008,18.65,3.508,9.359,18.504,154.696,209.182,423.995,405.199,265.612,121.601
191911,0.631,1.095,7.673,14.159,12.406,0.343,1.216,6.606,10.356,13.315,0.082,0.008,18.65,3.508,9.359,18.504,154.696,209.182,423.995,405.199,265.612,121.601,5.195
191912,0.74,2.243,0.004,0.004,2.471,23.41,1.104,0.005,0.004,0.004,0.008,18.65,3.508,9.359,18.504,154.696,209.182,423.995,405.199,265.612,121.601,5.195,0.004
192001,3.552,3.361,20.522,1.559,0.007,0.004,0.933,0.44,1.029,0.404,18.65,3.508,9.359,18.504,154.696,209.182,423.995,405.199,265.612,121.601,5.195,0.004,7.012
192002,3.04,6.802,0.646,14.987,35.251,24.672,35.496,9.106,18.097,4.334,3.508,9.359,18.504,154.696,209.182,423.995,405.199,265.612,121.601,5.195,0.004,7.012,22.194
192003,0,23.642,20.342,10.994,32.677,14.94,19.321,6.926,7.68,9.98,9.359,18.504,154.696,209.182,423.995,405.199,265.612,121.601,5.195,0.004,7.012,22.194,34.386
192004,91.526,63.364,20.013,74.908,13.252,36.629,36.084,33.686,29.557,50.967,18.504,154.696,209.182,423.995,405.199,265.612,121.601,5.195,0.004,7.012,22.194,34.386,26.118
192005,79.356,79.464,102.333,120.262,157.555,154.442,162.039,51.431,160.863,155.018,154.696,209.182,423.995,405.199,265.612,121.601,5.195,0.004,7.012,22.194,34.386,26.118,92.427
192006,412.411,345.489,473.782,311.77,610.767,164.774,396.316,277.394,324.774,328.436,209.182,423.995,405.199,265.612,121.601,5.195,0.004,7.012,22.194,34.386,26.118,92.427,206.449
192007,438.033,522.565,361.845,466.723,297.03,448.274,437.402,424.432,557.958,437.252,423.995,405.199,265.612,121.601,5.195,0.004,7.012,22.194,34.386,26.118,92.427,206.449,396.983
192008,357.365,345.974,321.991,316.23,364.06,382.36,347.94,318.59,218.729,536.143,405.199,265.612,121.601,5.195,0.004,7.012,22.194,34.386,26.118,92.427,206.449,396.983,273.149
192009,270.772,210.397,322.906,99.633,266.187,174.711,250.605,341.91,426.781,263.503,265.612,121.601,5.195,0.004,7.012,22.194,34.386,26.118,92.427,206.449,396.983,273.149,423.459
192010,47.383,91.474,137.843,38.955,66.673,46.761,56.729,252.94,242.673,39.046,121.601,5.195,0.004,7.012,22.194,34.386,26.118,92.427,206.449,396.983,273.149,423.459,41.072
192011,1.095,7.673,14.159,12.406,0.343,1.216,6.606,10.356,13.315,0.082,5.195,0.004,7.012,22.194,34.386,26.118,92.427,206.449,396.983,273.149,423.459,41.072,0.005
192012,2.243,0.004,0.004,2.471,23.41,1.104,0.005,0.004,0.004,0.008,0.004,7.012,22.194,34.386,26.118,92.427,206.449,396.983,273.149,423.459,41.072,0.005,0.004
192101,3.361,20.522,1.559,0.007,0.004,0.933,0.44,1.029,0.404,18.65,7.012,22.194,34.386,26.118,92.427,206.449,396.983,273.149,423.459,41.072,0.005,0.004,28.824
192102,6.802,0.646,14.987,35.251,24.672,35.496,9.106,18.097,4.334,3.508,22.194,34.386,26.118,92.427,206.449,396.983,273.149,423.459,41.072,0.005,0.004,28.824,4.735
192103,23.642,20.342,10.994,32.677,14.94,19.321,6.926,7.68,9.98,9.359,34.386,26.118,92.427,206.449,396.983,273.149,423.459,41.072,0.005,0.004,28.824,4.735,10.367
192104,63.364,20.013,74.908,13.252,36.629,36.084,33.686,29.557,50.967,18.504,26.118,92.427,206.449,396.983,273.149,423.459,41.072,0.005,0.004,28.824,4.735,10.367,32.724
192105,79.464,102.333,120.262,157.555,154.442,162.039,51.431,160.863,155.018,154.696,92.427,206.449,396.983,273.149,423.459,41.072,0.005,0.004,28.824,4.735,10.367,32.724,74.938
192106,345.489,473.782,311.77,610.767,164.774,396.316,277.394,324.774,328.436,209.182,206.449,396.983,273.149,423.459,41.072,0.005,0.004,28.824,4.735,10.367,32.724,74.938,280.521
192107,522.565,361.845,466.723,297.03,448.274,437.402,424.432,557.958,437.252,423.995,396.983,273.149,423.459,41.072,0.005,0.004,28.824,4.735,10.367,32.724,74.938,280.521,484.232
192108,345.974,321.991,316.23,364.06,382.36,347.94,318.59,218.729,536.143,405.199,273.149,423.459,41.072,0.005,0.004,28.824,4.735,10.367,32.724,74.938,280.521,484.232,412.678
192109,210.397,322.906,99.633,266.187,174.711,250.605,341.91,426.781,263.503,265.612,423.459,41.072,0.005,0.004,28.824,4.735,10.367,32.724,74.938,280.521,484.232,412.678,252.301
192110,91.474,137.843,38.955,66.673,46.761,56.729,252.94,242.673,39.046,121.601,41.072,0.005,0.004,28.824,4.735,10.367,32.724,74.938,280.521,484.232,412.678,252.301,52.716
192111,7.673,14.159,12.406,0.343,1.216,6.606,10.356,13.315,0.082,5.195,0.005,0.004,28.824,4.735,10.367,32.724,74.938,280.521,484.232,412.678,252.301,52.716,0.835
192112,0.004,0.004,2.471,23.41,1.104,0.005,0.004,0.004,0.008,0.004,0.004,28.824,4.735,10.367,32.724,74.938,280.521,484.232,412.678,252.301,52.716,0.835,0.013
192201,20.522,1.559,0.007,0.004,0.933,0.44,1.029,0.404,18.65,7.012,28.824,4.735,10.367,32.724,74.938,280.521,484.232,412.678,252.301,52.716,0.835,0.013,9.846
192202,0.646,14.987,35.251,24.672,35.496,9.106,18.097,4.334,3.508,22.194,4.735,10.367,32.724,74.938,280.521,484.232,412.678,252.301,52.716,0.835,0.013,9.846,6.836
192203,20.342,10.994,32.677,14.94,19.321,6.926,7.68,9.98,9.359,34.386,10.367,32.724,74.938,280.521,484.232,412.678,252.301,52.716,0.835,0.013,9.846,6.836,1.071
192204,20.013,74.908,13.252,36.629,36.084,33.686,29.557,50.967,18.504,26.118,32.724,74.938,280.521,484.232,412.678,252.301,52.716,0.835,0.013,9.846,6.836,1.071,11.172
192205,102.333,120.262,157.555,154.442,162.039,51.431,160.863,155.018,154.696,92.427,74.938,280.521,484.232,412.678,252.301,52.716,0.835,0.013,9.846,6.836,1.071,11.172,51.977
192206,473.782,311.77,610.767,164.774,396.316,277.394,324.774,328.436,209.182,206.449,280.521,484.232,412.678,252.301,52.716,0.835,0.013,9.846,6.836,1.071,11.172,51.977,623.829
192207,361.845,466.723,297.03,448.274,437.402,424.432,557.958,437.252,423.995,396.983,484.232,412.678,252.301,52.716,0.835,0.013,9.846,6.836,1.071,11.172,51.977,623.829,527.538
192208,321.991,316.23,364.06,382.36,347.94,318.59,218.729,536.143,405.199,273.149,412.678,252.301,52.716,0.835,0.013,9.846,6.836,1.071,11.172,51.977,623.829,527.538,361.156
192209,322.906,99.633,266.187,174.711,250.605,341.91,426.781,263.503,265.612,423.459,252.301,52.716,0.835,0.013,9.846,6.836,1.071,11.172,51.977,623.829,527.538,361.156,312.973
192210,137.843,38.955,66.673,46.761,56.729,252.94,242.673,39.046,121.601,41.072,52.716,0.835,0.013,9.846,6.836,1.071,11.172,51.977,623.829,527.538,361.156,312.973,49.03
192211,14.159,12.406,0.343,1.216,6.606,10.356,13.315,0.082,5.195,0.005,0.835,0.013,9.846,6.836,1.071,11.172,51.977,623.829,527.538,361.156,312.973,49.03,0.082
192212,0.004,2.471,23.41,1.104,0.005,0.004,0.004,0.008,0.004,0.004,0.013,9.846,6.836,1.071,11.172,51.977,623.829,527.538,361.156,312.973,49.03,0.082,12.174
192301,1.559,0.007,0.004,0.933,0.44,1.029,0.404,18.65,7.012,28.824,9.846,6.836,1.071,11.172,51.977,623.829,527.538,361.156,312.973,49.03,0.082,12.174,0.009
192302,14.987,35.251,24.672,35.496,9.106,18.097,4.334,3.508,22.194,4.735,6.836,1.071,11.172,51.977,623.829,527.538,361.156,312.973,49.03,0.082,12.174,0.009,35.539
192303,10.994,32.677,14.94,19.321,6.926,7.68,9.98,9.359,34.386,10.367,1.071,11.172,51.977,623.829,527.538,361.156,312.973,49.03,0.082,12.174,0.009,35.539,1.813
192304,74.908,13.252,36.629,36.084,33.686,29.557,50.967,18.504,26.118,32.724,11.172,51.977,623.829,527.538,361.156,312.973,49.03,0.082,12.174,0.009,35.539,1.813,13.324
192305,120.262,157.555,154.442,162.039,51.431,160.863,155.018,154.696,92.427,74.938,51.977,623.829,527.538,361.156,312.973,49.03,0.082,12.174,0.009,35.539,1.813,13.324,67.487
192306,311.77,610.767,164.774,396.316,277.394,324.774,328.436,209.182,206.449,280.521,623.829,527.538,361.156,312.973,49.03,0.082,12.174,0.009,35.539,1.813,13.324,67.487,293.059
192307,466.723,297.03,448.274,437.402,424.432,557.958,437.252,423.995,396.983,484.232,527.538,361.156,312.973,49.03,0.082,12.174,0.009,35.539,1.813,13.324,67.487,293.059,280.51
192308,316.23,364.06,382.36,347.94,318.59,218.729,536.143,405.199,273.149,412.678,361.156,312.973,49.03,0.082,12.174,0.009,35.539,1.813,13.324,67.487,293.059,280.51,338.335
192309,99.633,266.187,174.711,250.605,341.91,426.781,263.503,265.612,423.459,252.301,312.973,49.03,0.082,12.174,0.009,35.539,1.813,13.324,67.487,293.059,280.51,338.335,184.393
192310,38.955,66.673,46.761,56.729,252.94,242.673,39.046,121.601,41.072,52.716,49.03,0.082,12.174,0.009,35.539,1.813,13.324,67.487,293.059,280.51,338.335,184.393,82.515
192311,12.406,0.343,1.216,6.606,10.356,13.315,0.082,5.195,0.005,0.835,0.082,12.174,0.009,35.539,1.813,13.324,67.487,293.059,280.51,338.335,184.393,82.515,0.834
192312,2.471,23.41,1.104,0.005,0.004,0.004,0.008,0.004,0.004,0.013,12.174,0.009,35.539,1.813,13.324,67.487,293.059,280.51,338.335,184.393,82.515,0.834,1.164
192401,0.007,0.004,0.933,0.44,1.029,0.404,18.65,7.012,28.824,9.846,0.009,35.539,1.813,13.324,67.487,293.059,280.51,338.335,184.393,82.515,0.834,1.164,2.928
192402,35.251,24.672,35.496,9.106,18.097,4.334,3.508,22.194,4.735,6.836,35.539,1.813,13.324,67.487,293.059,280.51,338.335,184.393,82.515,0.834,1.164,2.928,6.385
192403,32.677,14.94,19.321,6.926,7.68,9.98,9.359,34.386,10.367,1.071,1.813,13.324,67.487,293.059,280.51,338.335,184.393,82.515,0.834,1.164,2.928,6.385,2.145
