191604,7.041,1.265,35.831,1.192,36.607,9.646,2.078,14.825,0.741,28.813,3.545,16.412,116.837,264.106,245.795,246.999,50.129,22.457,0.04,0.119,25.336,1.413,4.17
191605,13.014,10.272,11.922,5.666,5.075,10.171,12.611,23.463,35.266,37.997,16.412,116.837,264.106,245.795,246.999,50.129,22.457,0.04,0.119,25.336,1.413,4.17,4.641
191606,19.123,129.488,264.067,78.434,213.786,166.384,368.327,92.333,352.409,55.252,116.837,264.106,245.795,246.999,50.129,22.457,0.04,0.119,25.336,1.413,4.17,4.641,193.033
191607,417.356,438.923,177.9,279.651,368.626,284.324,165.399,312.82,223.036,235.128,264.106,245.795,246.999,50.129,22.457,0.04,0.119,25.336,1.413,4.17,4.641,193.033,338.998
191608,296.361,219.805,276.132,287.45,360.656,329.261,268.4,301.48,330.691,379.832,245.795,246.999,50.129,22.457,0.04,0.119,25.336,1.413,4.17,4.641,193.033,338.998,302.26
191609,385.303,215.467,149.058,96.591,163.811,205.346,258.489,52.699,151.745,107.12,246.999,50.129,22.457,0.04,0.119,25.336,1.413,4.17,4.641,193.033,338.998,302.26,158.426
191610,13.905,88.766,14.956,104.367,7.877,47.739,101.705,17.81,81.56,12.413,50.129,22.457,0.04,0.119,25.336,1.413,4.17,4.641,193.033,338.998,302.26,158.426,170.907
191611,0,0.517,0,0,0.127,16.953,34.292,14.019,2.459,0,22.457,0.04,0.119,25.336,1.413,4.17,4.641,193.033,338.998,302.26,158.426,170.907,1.254
191612,0.614,0.614,0.995,0.405,2.88,0,0,0,9.495,2.119,0.04,0.119,25.336,1.413,4.17,4.641,193.033,338.998,302.26,158.426,170.907,1.254,0
191701,7.808,0.119,11.646,2.741,5.497,9.314,3.137,0.119,0.628,3.343,0.119,25.336,1.413,4.17,4.641,193.033,338.998,302.26,158.426,170.907,1.254,0,2.079
191702,79.049,61.994,59.592,6.23,9.564,0.2,9.546,66.551,30.111,64.606,25.336,1.413,4.17,4.641,193.033,338.998,302.26,158.426,170.907,1.254,0,2.079,33.615
191703,22.426,23.608,6.534,0,17.748,22.284,3.985,32.788,17.974,11.942,1.413,4.17,4.641,193.033,338.998,302.26,158.426,170.907,1.254,0,2.079,33.615,5.713
191704,1.265,35.831,1.192,36.607,9.646,2.078,14.825,0.741,28.813,3.545,4.17,4.641,193.033,338.998,302.26,158.426,170.907,1.254,0,2.079,33.615,5.713,5.074
191705,10.272,11.922,5.666,5.075,10.171,12.611,23.463,35.266,37.997,16.412,4.641,193.033,338.998,302.26,158.426,170.907,1.254,0,2.079,33.615,5.713,5.074,48.68
191706,129.488,264.067,78.434,213.786,166.384,368.327,92.333,352.409,55.252,116.837,193.033,338.998,302.26,158.426,170.907,1.254,0,2.079,33.615,5.713,5.074,48.68,147.704
191707,438.923,177.9,279.651,368.626,284.324,165.399,312.82,223.036,235.128,264.106,338.998,302.26,158.426,170.907,1.254,0,2.079,33.615,5.713,5.074,48.68,147.704,272.102
191708,219.805,276.132,287.45,360.656,329.261,268.4,301.48,330.691,379.832,245.795,302.26,158.426,170.907,1.254,0,2.079,33.615,5.713,5.074,48.68,147.704,272.102,415.423
191709,215.467,149.058,96.591,163.811,205.346,258.489,52.699,151.745,107.12,246.999,158.426,170.907,1.254,0,2.079,33.615,5.713,5.074,48.68,147.704,272.102,415.423,143.611
191710,88.766,14.956,104.367,7.877,47.739,101.705,17.81,81.56,12.413,50.129,170.907,1.254,0,2.079,33.615,5.713,5.074,48.68,147.704,272.102,415.423,143.611,216.749
191711,0.517,0,0,0.127,16.953,34.292,14.019,2.459,0,22.457,1.254,0,2.079,33.615,5.713,5.074,48.68,147.704,272.102,415.423,143.611,216.749,0.231
191712,0.614,0.995,0.405,2.88,0,0,0,9.495,2.119,0.04,0,2.079,33.615,5.713,5.074,48.68,147.704,272.102,415.423,143.611,216.749,0.231,0.335
191801,0.119,11.646,2.741,5.497,9.314,3.137,0.119,0.628,3.343,0.119,2.079,33.615,5.713,5.074,48.68,147.704,272.102,415.423,143.611,216.749,0.231,0.335,0.261
191802,61.994,59.592,6.23,9.564,0.2,9.546,66.551,30.111,64.606,25.336,33.615,5.713,5.074,48.68,147.704,272.102,415.423,143.611,216.749,0.231,0.335,0.261,0.34
191803,23.608,6.534,0,17.748,22.284,3.985,32.788,17.974,11.942,1.413,5.713,5.074,48.68,147.704,272.102,415.423,143.611,216.749,0.231,0.335,0.261,0.34,6.168
191804,35.831,1.192,36.607,9.646,2.078,14.825,0.741,28.813,3.545,4.17,5.074,48.68,147.704,272.102,415.423,143.611,216.749,0.231,0.335,0.261,0.34,6.168,3.559
191805,11.922,5.666,5.075,10.171,12.611,23.463,35.266,37.997,16.412,4.641,48.68,147.704,272.102,415.423,143.611,216.749,0.231,0.335,0.261,0.34,6.168,3.559,14.897
191806,264.067,78.434,213.786,166.384,368.327,92.333,352.409,55.252,116.837,193.033,147.704,272.102,415.423,143.611,216.749,0.231,0.335,0.261,0.34,6.168,3.559,14.897,226.58
191807,177.9,279.651,368.626,284.324,165.399,312.82,223.036,235.128,264.106,338.998,272.102,415.423,143.611,216.749,0.231,0.335,0.261,0.34,6.168,3.559,14.897,226.58,180.01
191808,276.132,287.45,360.656,329.261,268.4,301.48,330.691,379.832,245.795,302.26,415.423,143.611,216.749,0.231,0.335,0.261,0.34,6.168,3.559,14.897,226.58,180.01,406.414
191809,149.058,96.591,163.811,205.346,258.489,52.699,151.745,107.12,246.999,158.426,143.611,216.749,0.231,0.335,0.261,0.34,6.168,3.559,14.897,226.58,180.01,406.414,193.324
191810,14.956,104.367,7.877,47.739,101.705,17.81,81.56,12.413,50.129,170.907,216.749,0.231,0.335,0.261,0.34,6.168,3.559,14.897,226.58,180.01,406.414,193.324,8.209
191811,0,0,0.127,16.953,34.292,14.019,2.459,0,22.457,1.254,0.231,0.335,0.261,0.34,6.168,3.559,14.897,226.58,180.01,406.414,193.324,8.209,0
191812,0.995,0.405,2.88,0,0,0,9.495,2.119,0.04,0,0.335,0.261,0.34,6.168,3.559,14.897,226.58,180.01,406.414,193.324,8.209,0,0.335
191901,11.646,2.741,5.497,9.314,3.137,0.119,0.628,3.343,0.119,2.079,0.261,0.34,6.168,3.559,14.897,226.58,180.01,406.414,193.324,8.209,0,0.335,41.793
191902,59.592,6.23,9.564,0.2,9.546,66.551,30.111,64.606,25.336,33.615,0.34,6.168,3.559,14.897,226.58,180.01,406.414,193.324,8.209,0,0.335,41.793,8.67
191903,6.534,0,17.748,22.284,3.985,32.788,17.974,11.942,1.413,5.713,6.168,3.559,14.897,226.58,180.01,406.414,193.324,8.209,0,0.335,41.793,8.67,13.182
191904,1.192,36.607,9.646,2.078,14.825,0.741,28.813,3.545,4.17,5.074,3.559,14.897,226.58,180.01,406.414,193.324,8.209,0,0.335,41.793,8.67,13.182,11.808
191905,5.666,5.075,10.171,12.611,23.463,35.266,37.997,16.412,4.641,48.68,14.897,226.58,180.01,406.414,193.324,8.209,0,0.335,41.793,8.67,13.182,11.808,40.924
191906,78.434,213.786,166.384,368.327,92.333,352.409,55.252,116.837,193.033,147.704,226.58,180.01,406.414,193.324,8.209,0,0.335,41.793,8.67,13.182,11.808,40.924,147.013
191907,279.651,368.626,284.324,165.399,312.82,223.036,235.128,264.106,338.998,272.102,180.01,406.414,193.324,8.209,0,0.335,41.793,8.67,13.182,11.808,40.924,147.013,301.982
191908,287.45,360.656,329.261,268.4,301.48,330.691,379.832,245.795,302.26,415.423,406.414,193.324,8.209,0,0.335,41.793,8.67,13.182,11.808,40.924,147.013,301.982,436.109
191909,96.591,163.811,205.346,258.489,52.699,151.745,107.12,246.999,158.426,143.611,193.324,8.209,0,0.335,41.793,8.67,13.182,11.808,40.924,147.013,301.982,436.109,181.28
191910,104.367,7.877,47.739,101.705,17.81,81.56,12.413,50.129,170.907,216.749,8.209,0,0.335,41.793,8.67,13.182,11.808,40.924,147.013,301.982,436.109,181.28,129.962
191911,0,0.127,16.953,34.292,14.019,2.459,0,22.457,1.254,0.231,0,0.335,41.793,8.67,13.182,11.808,40.924,147.013,301.982,436.109,181.28,129.962,1.593
191912,0.405,2.88,0,0,0,9.495,2.119,0.04,0,0.335,0.335,41.793,8.67,13.182,11.808,40.924,147.013,301.982,436.109,181.28,129.962,1.593,0
192001,2.741,5.497,9.314,3.137,0.119,0.628,3.343,0.119,2.079,0.261,41.793,8.67,13.182,11.808,40.924,147.013,301.982,436.109,181.28,129.962,1.593,0,0.119
192002,6.23,9.564,0.2,9.546,66.551,30.111,64.606,25.336,33.615,0.34,8.67,13.182,11.808,40.924,147.013,301.982,436.109,181.28,129.962,1.593,0,0.119,39.781
192003,0,17.748,22.284,3.985,32.788,17.974,11.942,1.413,5.713,6.168,13.182,11.808,40.924,147.013,301.982,436.109,181.28,129.962,1.593,0,0.119,39.781,30.111
192004,36.607,9.646,2.078,14.825,0.741,28.813,3.545,4.17,5.074,3.559,11.808,40.924,147.013,301.982,436.109,181.28,129.962,1.593,0,0.119,39.781,30.111,2.035
192005,5.075,10.171,12.611,23.463,35.266,37.997,16.412,4.641,48.68,14.897,40.924,147.013,301.982,436.109,181.28,129.962,1.593,0,0.119,39.781,30.111,2.035,16.862
192006,213.786,166.384,368.327,92.333,352.409,55.252,116.837,193.033,147.704,226.58,147.013,301.982,436.109,181.28,129.962,1.593,0,0.119,39.781,30.111,2.035,16.862,66.491
192007,368.626,284.324,165.399,312.82,223.036,235.128,264.106,338.998,272.102,180.01,301.982,436.109,181.28,129.962,1.593,0,0.119,39.781,30.111,2.035,16.862,66.491,501.595
192008,360.656,329.261,268.4,301.48,330.691,379.832,245.795,302.26,415.423,406.414,436.109,181.28,129.962,1.593,0,0.119,39.781,30.111,2.035,16.862,66.491,501.595,332.204
192009,163.811,205.346,258.489,52.699,151.745,107.12,246.999,158.426,143.611,193.324,181.28,129.962,1.593,0,0.119,39.781,30.111,2.035,16.862,66.491,501.595,332.204,153.42
192010,7.877,47.739,101.705,17.81,81.56,12.413,50.129,170.907,216.749,8.209,129.962,1.593,0,0.119,39.781,30.111,2.035,16.862,66.491,501.595,332.204,153.42,12.83
192011,0.127,16.953,34.292,14.019,2.459,0,22.457,1.254,0.231,0,1.593,0,0.119,39.781,30.111,2.035,16.862,66.491,501.595,332.204,153.42,12.83,0
192012,2.88,0,0,0,9.495,2.119,0.04,0,0.335,0.335,0,0.119,39.781,30.111,2.035,16.862,66.491,501.595,332.204,153.42,12.83,0,0
192101,5.497,9.314,3.137,0.119,0.628,3.343,0.119,2.079,0.261,41.793,0.119,39.781,30.111,2.035,16.862,66.491,501.595,332.204,153.42,12.83,0,0,34.089
192102,9.564,0.2,9.546,66.551,30.111,64.606,25.336,33.615,0.34,8.67,39.781,30.111,2.035,16.862,66.491,501.595,332.204,153.42,12.83,0,0,34.089,9.904
192103,17.748,22.284,3.985,32.788,17.974,11.942,1.413,5.713,6.168,13.182,30.111,2.035,16.862,66.491,501.595,332.204,153.42,12.83,0,0,34.089,9.904,1.468
192104,9.646,2.078,14.825,0.741,28.813,3.545,4.17,5.074,3.559,11.808,2.035,16.862,66.491,501.595,332.204,153.42,12.83,0,0,34.089,9.904,1.468,2.85
192105,10.171,12.611,23.463,35.266,37.997,16.412,4.641,48.68,14.897,40.924,16.862,66.491,501.595,332.204,153.42,12.83,0,0,34.089,9.904,1.468,2.85,4.7
192106,166.384,368.327,92.333,352.409,55.252,116.837,193.033,147.704,226.58,147.013,66.491,501.595,332.204,153.42,12.83,0,0,34.089,9.904,1.468,2.85,4.7,207.576
192107,284.324,165.399,312.82,223.036,235.128,264.106,338.998,272.102,180.01,301.982,501.595,332.204,153.42,12.83,0,0,34.089,9.904,1.468,2.85,4.7,207.576,287.164
192108,329.261,268.4,301.48,330.691,379.832,245.795,302.26,415.423,406.414,436.109,332.204,153.42,12.83,0,0,34.089,9.904,1.468,2.85,4.7,207.576,287.164,438.504
192109,205.346,258.489,52.699,151.745,107.12,246.999,158.426,143.611,193.324,181.28,153.42,12.83,0,0,34.089,9.904,1.468,2.85,4.7,207.576,287.164,438.504,103.232
192110,47.739,101.705,17.81,81.56,12.413,50.129,170.907,216.749,8.209,129.962,12.83,0,0,34.089,9.904,1.468,2.85,4.7,207.576,287.164,438.504,103.232,10.281
192111,16.953,34.292,14.019,2.459,0,22.457,1.254,0.231,0,1.593,0,0,34.089,9.904,1.468,2.85,4.7,207.576,287.164,438.504,103.232,10.281,0
192112,0,0,0,9.495,2.119,0.04,0,0.335,0.335,0,0,34.089,9.904,1.468,2.85,4.7,207.576,287.164,438.504,103.232,10.281,0,0
192201,9.314,3.137,0.119,0.628,3.343,0.119,2.079,0.261,41.793,0.119,34.089,9.904,1.468,2.85,4.7,207.576,287.164,438.504,103.232,10.281,0,0,14.694
192202,0.2,9.546,66.551,30.111,64.606,25.336,33.615,0.34,8.67,39.781,9.904,1.468,2.85,4.7,207.576,287.164,438.504,103.232,10.281,0,0,14.694,10.226
192203,22.284,3.985,32.788,17.974,11.942,1.413,5.713,6.168,13.182,30.111,1.468,2.85,4.7,207.576,287.164,438.504,103.232,10.281,0,0,14.694,10.226,0.603
192204,2.078,14.825,0.741,28.813,3.545,4.17,5.074,3.559,11.808,2.035,2.85,4.7,207.576,287.164,438.504,103.232,10.281,0,0,14.694,10.226,0.603,6.616
192205,12.611,23.463,35.266,37.997,16.412,4.641,48.68,14.897,40.924,16.862,4.7,207.576,287.164,438.504,103.232,10.281,0,0,14.694,10.226,0.603,6.616,2.634
192206,368.327,92.333,352.409,55.252,116.837,193.033,147.704,226.58,147.013,66.491,207.576,287.164,438.504,103.232,10.281,0,0,14.694,10.226,0.603,6.616,2.634,329.7
192207,165.399,312.82,223.036,235.128,264.106,338.998,272.102,180.01,301.982,501.595,287.164,438.504,103.232,10.281,0,0,14.694,10.226,0.603,6.616,2.634,329.7,408.666
192208,268.4,301.48,330.691,379.832,245.795,302.26,415.423,406.414,436.109,332.204,438.504,103.232,10.281,0,0,14.694,10.226,0.603,6.616,2.634,329.7,408.666,325.689
192209,258.489,52.699,151.745,107.12,246.999,158.426,143.611,193.324,181.28,153.42,103.232,10.281,0,0,14.694,10.226,0.603,6.616,2.634,329.7,408.666,325.689,328.069
192210,101.705,17.81,81.56,12.413,50.129,170.907,216.749,8.209,129.962,12.83,10.281,0,0,14.694,10.226,0.603,6.616,2.634,329.7,408.666,325.689,328.069,76.905
192211,34.292,14.019,2.459,0,22.457,1.254,0.231,0,1.593,0,0,0,14.694,10.226,0.603,6.616,2.634,329.7,408.666,325.689,328.069,76.905,5.423
192212,0,0,9.495,2.119,0.04,0,0.335,0.335,0,0,0,14.694,10.226,0.603,6.616,2.634,329.7,408.666,325.689,328.069,76.905,5.423,6.241
192301,3.137,0.119,0.628,3.343,0.119,2.079,0.261,41.793,0.119,34.089,14.694,10.226,0.603,6.616,2.634,329.7,408.666,325.689,328.069,76.905,5.423,6.241,0.173
192302,9.546,66.551,30.111,64.606,25.336,33.615,0.34,8.67,39.781,9.904,10.226,0.603,6.616,2.634,329.7,408.666,325.689,328.069,76.905,5.423,6.241,0.173,73.396
192303,3.985,32.788,17.974,11.942,1.413,5.713,6.168,13.182,30.111,1.468,0.603,6.616,2.634,329.7,408.666,325.689,328.069,76.905,5.423,6.241,0.173,73.396,0.98
192304,14.825,0.741,28.813,3.545,4.17,5.074,3.559,11.808,2.035,2.85,6.616,2.634,329.7,408.666,325.689,328.069,76.905,5.423,6.241,0.173,73.396,0.98,1.692
192305,23.463,35.266,37.997,16.412,4.641,48.68,14.897,40.924,16.862,4.7,2.634,329.7,408.666,325.689,328.069,76.905,5.423,6.241,0.173,73.396,0.98,1.692,3.515
192306,92.333,352.409,55.252,116.837,193.033,147.704,226.58,147.013,66.491,207.576,329.7,408.666,325.689,328.069,76.905,5.423,6.241,0.173,73.396,0.98,1.692,3.515,104.307
192307,312.82,223.036,235.128,264.106,338.998,272.102,180.01,301.982,501.595,287.164,408.666,325.689,328.069,76.905,5.423,6.241,0.173,73.396,0.98,1.692,3.515,104.307,306.547
192308,301.48,330.691,379.832,245.795,302.26,415.423,406.414,436.109,332.204,438.504,325.689,328.069,76.905,5.423,6.241,0.173,73.396,0.98,1.692,3.515,104.307,306.547,491.502
192309,52.699,151.745,107.12,246.999,158.426,143.611,193.324,181.28,153.42,103.232,328.069,76.905,5.423,6.241,0.173,73.396,0.98,1.692,3.515,104.307,306.547,491.502,206.589
192310,17.81,81.56,12.413,50.129,170.907,216.749,8.209,129.962,12.83,10.281,76.905,5.423,6.241,0.173,73.396,0.98,1.692,3.515,104.307,306.547,491.502,206.589,25.22
192311,14.019,2.459,0,22.457,1.254,0.231,0,1.593,0,0,5.423,6.241,0.173,73.396,0.98,1.692,3.515,104.307,306.547,491.502,206.589,25.22,4.07
192312,0,9.495,2.119,0.04,0,0.335,0.335,0,0,0,6.241,0.173,73.396,0.98,1.692,3.515,104.307,306.547,491.502,206.589,25.22,4.07,0.206
192401,0.119,0.628,3.343,0.119,2.079,0.261,41.793,0.119,34.089,14.694,0.173,73.396,0.98,1.692,3.515,104.307,306.547,491.502,206.589,25.22,4.07,0.206,7.975
192402,66.551,30.111,64.606,25.336,33.615,0.34,8.67,39.781,9.904,10.226,73.396,0.98,1.692,3.515,104.307,306.547,491.502,206.589,25.22,4.07,0.206,7.975,16.658
192403,32.788,17.974,11.942,1.413,5.713,6.168,13.182,30.111,1.468,0.603,0.98,1.692,3.515,104.307,306.547,491.502,206.589,25.22,4.07,0.206,7.975,16.658,1.616
192404,0.741,28.813,3.545,4.17,5.074,3.559,11.808,2.035,2.85,6.616,1.692,3.515,104.307,306.547,491.502,206.589,25.22,4.07,0.206,7.975,16.658,1.616,17.471
192405,35.266,37.997,16.412,4.641,48.68,14.897,40.924,16.862,4.7,2.634,3.515,104.307,306.547,491.502,206.589,25.22,4.07,0.206,7.975,16.658,1.616,17.471,10.282
192406,352.409,55.252,116.837,193.033,147.704,226.58,147.013,66.491,207.576,329.7,104.307,306.547,491.502,206.589,25.22,4.07,0.206,7.975,16.658,1.616,17.471,10.282,114.652
192407,223.036,235.128,264.106,338.998,272.102,180.01,301.982,501.595,287.164,408.666,306.547,491.502,206.589,25.22,4.07,0.206,7.975,16.658,1.616,17.471,10.282,114.652,364.363
192408,330.691,379.832,245.795,302.26,415.423,406.414,436.109,332.204,438.504,325.689,491.502,206.589,25.22,4.07,0.206,7.975,16.658,1.616,17.471,10.282,114.652,364.363,223.905
